# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
3.84222711971162e-06  	2.208400000000000e+02	220	6.100000000000136e-01	0.000000000000000e+00
3.8515051757595e-06   	2.214400000000000e+02	221	5.999999999999943e-01	1.000000000000000e+00
3.86074933447734e-06  	2.220400000000000e+02	222	5.999999999999943e-01	1.000000000000000e+00
3.86997132494885e-06  	2.226300000000000e+02	222	5.900000000000034e-01	0.000000000000000e+00
3.87917213167503e-06  	2.232300000000000e+02	223	5.999999999999943e-01	1.000000000000000e+00
3.88836238197318e-06  	2.238400000000000e+02	223	6.100000000000136e-01	0.000000000000000e+00
3.89752372384888e-06  	2.244500000000000e+02	224	6.099999999999852e-01	1.000000000000000e+00
3.90663469050381e-06  	2.250300000000000e+02	225	5.800000000000125e-01	1.000000000000000e+00
3.91570523659683e-06  	2.256300000000000e+02	225	5.999999999999943e-01	0.000000000000000e+00
3.92474336045756e-06  	2.262300000000000e+02	226	5.999999999999943e-01	1.000000000000000e+00
3.9337602780211e-06   	2.268500000000000e+02	226	6.200000000000045e-01	0.000000000000000e+00
3.94275777167306e-06  	2.274600000000000e+02	227	6.100000000000136e-01	1.000000000000000e+00
3.95174516334861e-06  	2.280500000000000e+02	228	5.900000000000034e-01	1.000000000000000e+00
3.96070656051568e-06  	2.286600000000000e+02	228	6.099999999999852e-01	0.000000000000000e+00
3.96962054728378e-06  	2.292600000000000e+02	229	5.999999999999943e-01	1.000000000000000e+00
3.97849663374766e-06  	2.298500000000000e+02	229	5.900000000000034e-01	0.000000000000000e+00
3.9873440955892e-06   	2.304400000000000e+02	230	5.900000000000034e-01	1.000000000000000e+00
3.99617365747116e-06  	2.310300000000000e+02	231	5.900000000000034e-01	1.000000000000000e+00
4.00498781706926e-06  	2.316100000000000e+02	231	5.800000000000125e-01	0.000000000000000e+00
4.01379550696585e-06  	2.322000000000000e+02	232	5.899999999999750e-01	1.000000000000000e+00
4.02256697772278e-06  	2.328000000000000e+02	232	6.000000000000227e-01	0.000000000000000e+00
4.0312961667198e-06   	2.334000000000000e+02	233	5.999999999999943e-01	1.000000000000000e+00
4.03999292284425e-06  	2.340200000000000e+02	234	6.200000000000045e-01	1.000000000000000e+00
4.04866609774276e-06  	2.346300000000000e+02	234	6.099999999999852e-01	0.000000000000000e+00
4.0573251839175e-06   	2.352100000000000e+02	235	5.800000000000125e-01	1.000000000000000e+00
4.06597256335113e-06  	2.358100000000000e+02	235	5.999999999999943e-01	0.000000000000000e+00
4.07460982160598e-06  	2.364000000000000e+02	236	5.900000000000034e-01	1.000000000000000e+00
4.0832014373855e-06   	2.370300000000000e+02	237	6.299999999999955e-01	1.000000000000000e+00
4.09175550842471e-06  	2.376700000000000e+02	237	6.399999999999864e-01	0.000000000000000e+00
4.10028144357375e-06  	2.382800000000000e+02	238	6.100000000000136e-01	1.000000000000000e+00
4.10878998039891e-06  	2.388700000000000e+02	238	5.900000000000034e-01	0.000000000000000e+00
4.1172857020273e-06   	2.394600000000000e+02	239	5.900000000000034e-01	1.000000000000000e+00
4.12577841365688e-06  	2.400800000000000e+02	240	6.200000000000045e-01	1.000000000000000e+00
4.13423665993711e-06  	2.406900000000000e+02	240	6.099999999999852e-01	0.000000000000000e+00
4.14265627730405e-06  	2.412900000000000e+02	241	5.999999999999943e-01	1.000000000000000e+00
4.15104715122936e-06  	2.418900000000000e+02	241	5.999999999999943e-01	0.000000000000000e+00
4.15941823881441e-06  	2.424900000000000e+02	242	6.000000000000227e-01	1.000000000000000e+00
4.16777400008391e-06  	2.430900000000000e+02	243	5.999999999999943e-01	1.000000000000000e+00
4.17608123188002e-06  	2.436900000000000e+02	243	5.999999999999943e-01	0.000000000000000e+00
4.18433977870137e-06  	2.442900000000000e+02	244	5.999999999999943e-01	1.000000000000000e+00
4.19255161108235e-06  	2.448900000000000e+02	244	5.999999999999943e-01	0.000000000000000e+00
4.20071516326273e-06  	2.454800000000000e+02	245	5.900000000000034e-01	1.000000000000000e+00
4.20883374672347e-06  	2.460800000000000e+02	246	6.000000000000227e-01	1.000000000000000e+00
4.21690580927114e-06  	2.466700000000000e+02	246	5.899999999999750e-01	0.000000000000000e+00
4.22493120467883e-06  	2.472600000000000e+02	247	5.900000000000034e-01	1.000000000000000e+00
4.23289719226889e-06  	2.478400000000000e+02	247	5.800000000000125e-01	0.000000000000000e+00
4.24080594632024e-06  	2.484300000000000e+02	248	5.900000000000034e-01	1.000000000000000e+00
4.24865763491106e-06  	2.490200000000000e+02	249	5.900000000000034e-01	1.000000000000000e+00
4.25645307107202e-06  	2.496000000000000e+02	249	5.799999999999841e-01	0.000000000000000e+00
4.26419305061357e-06  	2.501800000000000e+02	250	5.800000000000125e-01	1.000000000000000e+00
4.27187896960437e-06  	2.507700000000000e+02	250	5.900000000000034e-01	0.000000000000000e+00
4.27951096522187e-06  	2.513800000000000e+02	251	6.099999999999852e-01	1.000000000000000e+00
