# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
4.36724292499709e-06  	1.447490000000000e+03	1447	3.400000000000091e+00	3.000000000000000e+00
4.37425669522628e-06  	1.450960000000000e+03	1451	3.470000000000027e+00	4.000000000000000e+00
4.38122751774449e-06  	1.454400000000000e+03	1454	3.440000000000055e+00	3.000000000000000e+00
4.38815641430117e-06  	1.457850000000000e+03	1458	3.449999999999818e+00	4.000000000000000e+00
4.39504437940352e-06  	1.461300000000000e+03	1461	3.450000000000045e+00	3.000000000000000e+00
4.40189140050361e-06  	1.464740000000000e+03	1465	3.440000000000055e+00	4.000000000000000e+00
4.40869844326917e-06  	1.468160000000000e+03	1468	3.420000000000073e+00	3.000000000000000e+00
4.41546644819389e-06  	1.471580000000000e+03	1471	3.419999999999845e+00	3.000000000000000e+00
4.42219585776526e-06  	1.474990000000000e+03	1475	3.410000000000082e+00	4.000000000000000e+00
4.42888757548159e-06  	1.478400000000000e+03	1478	3.410000000000082e+00	3.000000000000000e+00
4.43554155532038e-06  	1.481810000000000e+03	1482	3.409999999999854e+00	4.000000000000000e+00
4.44215913432769e-06  	1.485210000000000e+03	1485	3.400000000000091e+00	3.000000000000000e+00
4.44874070612091e-06  	1.488680000000000e+03	1489	3.470000000000027e+00	4.000000000000000e+00
4.45528665798046e-06  	1.492090000000000e+03	1492	3.409999999999854e+00	3.000000000000000e+00
4.46179781467543e-06  	1.495720000000000e+03	1496	3.630000000000109e+00	4.000000000000000e+00
4.46827454182514e-06  	1.499210000000000e+03	1499	3.490000000000009e+00	3.000000000000000e+00
4.47471719932839e-06  	1.502640000000000e+03	1503	3.430000000000064e+00	4.000000000000000e+00
4.48112700156959e-06  	1.506090000000000e+03	1506	3.449999999999818e+00	3.000000000000000e+00
4.4875038540296e-06   	1.509690000000000e+03	1510	3.600000000000136e+00	4.000000000000000e+00
4.49384851300037e-06  	1.513070000000000e+03	1513	3.379999999999882e+00	3.000000000000000e+00
4.50016129979969e-06  	1.516460000000000e+03	1516	3.390000000000100e+00	3.000000000000000e+00
4.50644335733819e-06  	1.519860000000000e+03	1520	3.399999999999864e+00	4.000000000000000e+00
4.5126941629049e-06   	1.523280000000000e+03	1523	3.420000000000073e+00	3.000000000000000e+00
4.51891442906587e-06  	1.526730000000000e+03	1527	3.450000000000045e+00	4.000000000000000e+00
4.52510404954888e-06  	1.530140000000000e+03	1530	3.410000000000082e+00	3.000000000000000e+00
4.53126411767912e-06  	1.533520000000000e+03	1533	3.379999999999882e+00	3.000000000000000e+00
4.53739412511987e-06  	1.536890000000000e+03	1537	3.370000000000118e+00	4.000000000000000e+00
4.54349514166457e-06  	1.540310000000000e+03	1540	3.419999999999845e+00	3.000000000000000e+00
4.54956705215743e-06  	1.543710000000000e+03	1544	3.400000000000091e+00	4.000000000000000e+00
4.55561013116648e-06  	1.547140000000000e+03	1547	3.430000000000064e+00	3.000000000000000e+00
4.56162502843575e-06  	1.550540000000000e+03	1550	3.399999999999864e+00	3.000000000000000e+00
4.56761200384329e-06  	1.553930000000000e+03	1554	3.390000000000100e+00	4.000000000000000e+00
4.57357168585142e-06  	1.557320000000000e+03	1557	3.389999999999873e+00	3.000000000000000e+00
4.57950468935267e-06  	1.560700000000000e+03	1561	3.380000000000109e+00	4.000000000000000e+00
4.58541088490297e-06  	1.564060000000000e+03	1564	3.359999999999900e+00	3.000000000000000e+00
4.59129051203602e-06  	1.567430000000000e+03	1567	3.370000000000118e+00	3.000000000000000e+00
4.59714380709663e-06  	1.570940000000000e+03	1571	3.509999999999991e+00	4.000000000000000e+00
4.60297064739425e-06  	1.574330000000000e+03	1574	3.389999999999873e+00	3.000000000000000e+00
4.60877126939064e-06  	1.577690000000000e+03	1578	3.360000000000127e+00	4.000000000000000e+00
4.61454590639836e-06  	1.581050000000000e+03	1581	3.359999999999900e+00	3.000000000000000e+00
